model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2013,5.3662644804234985,source_input,8 vərəq.xlsx,2.4.1.3.,D4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2014,5.319406718055515,source_input,8 vərəq.xlsx,2.4.1.3.,E4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2015,6.177466306484565,source_input,8 vərəq.xlsx,2.4.1.3.,F4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2016,5.604946280690839,source_input,8 vərəq.xlsx,2.4.1.3.,G4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2017,5.607395345849324,source_input,8 vərəq.xlsx,2.4.1.3.,H4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2018,5.212505618538681,run_calculated,8 vərəq.xlsx,2.4.1.3.,I4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2019,5.695258143845502,run_calculated,8 vərəq.xlsx,2.4.1.3.,J4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2020,6.738947423534097,run_calculated,8 vərəq.xlsx,2.4.1.3.,K4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2021,5.725940740232095,run_calculated,8 vərəq.xlsx,2.4.1.3.,L4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2022,4.612209168772663,run_calculated,8 vərəq.xlsx,2.4.1.3.,M4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2023,5.510587469264714,run_calculated,8 vərəq.xlsx,2.4.1.3.,N4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2024,5.657170456746736,run_calculated,8 vərəq.xlsx,2.4.1.3.,O4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2025,5.8751386698177726,run_calculated,8 vərəq.xlsx,2.4.1.3.,P4,portable_original_workbook_formula;expected,original_formula_expected,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2026,5.976358952976309,run_calculated,8 vərəq.xlsx,2.4.1.3.,Q4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2027,5.9023475972933195,run_calculated,8 vərəq.xlsx,2.4.1.3.,R4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2028,5.785269028684064,run_calculated,8 vərəq.xlsx,2.4.1.3.,S4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2029,5.583160165271367,run_calculated,8 vərəq.xlsx,2.4.1.3.,T4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_4,"Kənd, meşə və balıqçılıq təsərrüfatı","ÜDM-də payı, %",annual,2030,5.433330038307436,run_calculated,8 vərəq.xlsx,2.4.1.3.,U4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2013,3122.2,source_input,8 vərəq.xlsx,2.4.1.3.,D5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2014,3139.2,source_input,8 vərəq.xlsx,2.4.1.3.,E5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2015,3359.3,source_input,8 vərəq.xlsx,2.4.1.3.,F5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2016,3386.8,source_input,8 vərəq.xlsx,2.4.1.3.,G5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2017,3944.12,source_input,8 vərəq.xlsx,2.4.1.3.,H5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2018,4174.8,run_calculated,8 vərəq.xlsx,2.4.1.3.,I5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_3_5,əlavə dəyər,mln AZN,annual,2019,4664.2,run_calculated,8 vərəq.xlsx,2.4.1.3.,J5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR3""]",,,,,,,,,,,
