model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_28,"İnflyasiya (İQİ, orta illik)",%,annual,2027,5.065307508536904,run_calculated,8 vərəq.xlsx,2.4.1.1.,R28,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_28,"İnflyasiya (İQİ, orta illik)",%,annual,2028,6.702094542082264,run_calculated,8 vərəq.xlsx,2.4.1.1.,S28,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_28,"İnflyasiya (İQİ, orta illik)",%,annual,2029,7.066204461295754,run_calculated,8 vərəq.xlsx,2.4.1.1.,T28,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_28,"İnflyasiya (İQİ, orta illik)",%,annual,2030,7.203564825665893,run_calculated,8 vərəq.xlsx,2.4.1.1.,U28,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2013,3.5852118000661903,source_input,8 vərəq.xlsx,2.4.1.5.-7.,D54,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2014,1.3897263931173,source_input,8 vərəq.xlsx,2.4.1.5.-7.,E54,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2015,4.009236469730709,source_input,8 vərəq.xlsx,2.4.1.5.-7.,F54,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2016,12.445040203259566,source_input,8 vərəq.xlsx,2.4.1.5.-7.,G54,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2017,12.936747763929574,source_input,8 vərəq.xlsx,2.4.1.5.-7.,H54,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_5_-7_54,"İnflyasiya (İQİ, orta illik)",% ,annual,2018,2.299999999999997,run_calculated,8 vərəq.xlsx,2.4.1.5.-7.,I54,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR9""]",,,,,,,,,,,
