model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,usd_annual_average,Annual-average AZN per USD,AZN/USD,annual,2026,1.7,run_calculated,CAEM.xlsb / native formula export,1b. Infl and Ex rates,P101,"exact native sheet output, year header independently checked",original_forecast,formula_calculated,,,,"[""FR10""]",FR10,,direct_original_output_atom,nominal bilateral annual-average AZN per USD,false,ministry_caem:source:1b. Infl and Ex rates:row101,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,usd_annual_average,Annual-average AZN per USD,AZN/USD,annual,2027,1.7,run_calculated,CAEM.xlsb / native formula export,1b. Infl and Ex rates,Q101,"exact native sheet output, year header independently checked",original_forecast,formula_calculated,,,,"[""FR10""]",FR10,,direct_original_output_atom,nominal bilateral annual-average AZN per USD,false,ministry_caem:source:1b. Infl and Ex rates:row101,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,usd_annual_average,Annual-average AZN per USD,AZN/USD,annual,2028,1.7,run_calculated,CAEM.xlsb / native formula export,1b. Infl and Ex rates,R101,"exact native sheet output, year header independently checked",original_forecast,formula_calculated,,,,"[""FR10""]",FR10,,direct_original_output_atom,nominal bilateral annual-average AZN per USD,false,ministry_caem:source:1b. Infl and Ex rates:row101,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
ministry_caem,baseline,original_CAEM_2024_actual_2025_forecast,usd_annual_average,Annual-average AZN per USD,AZN/USD,annual,2029,1.7,run_calculated,CAEM.xlsb / native formula export,1b. Infl and Ex rates,S101,"exact native sheet output, year header independently checked",original_forecast,formula_calculated,,,,"[""FR10""]",FR10,,direct_original_output_atom,nominal bilateral annual-average AZN per USD,false,ministry_caem:source:1b. Infl and Ex rates:row101,Exact original row now exported by the actual CAEM engine; source unit/header caveats preserved.,,,,
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,1999,0.878124668,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2000,0.8296191824,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2001,0.8339794673,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2002,0.9182846682,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2003,1.1104457008,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2004,1.2218809199,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2005,1.1799189641,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2006,1.1231102056,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2007,1.1768602837,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2008,1.2099503093,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2009,1.1204167222,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2010,1.0656879441,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2011,1.0994913537,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2012,1.0102096785,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
oxlon.corrected.20260917,baseline,oxlon-run-20260917T131252Z,fx_eur_azn,Euro official average annual exchange rate (CBAR 2.16),AZN/EUR,annual,2013,1.0422336174,derived_model_history,models/oxlon/notebooks/FR10.ipynb,FR10 output,cell 31,OXLON pipeline; source=ours; kind=actual; no raw locator available,derived_model_history,,,,,"[""FR10""]",,,,,,,,,,,no raw locator available
